N° Euro Palets;N° Normal Palets;Products;Reference;Customer;Destination;Comment;Gross weight (kg);Price (EUR);Price BCN (EUR);Unit;Reloading/plt;Transport BCN/plt;Albarán N°;Car n.;Loading date;Loading place;Order number;Transport company;Plate number;Transport price;Arrival date;Transport cost;Invoice amount;Payment date;Open invoices;Paid invoices
1;;RASPBERRY 12*125GR;FRESSAN;GHU;ALDI;WEDNESDAY UP BARCELONA;;;€ 7,25;KG;€ 10,00; € -   ;FRE037-CMR042409;2;2024.06.04;LERIDA;H298;KÓNYA;AA DD 056 / AE EX 386;€ 2 700;2024.06.07;;;;;
8;;SPAR SLO;FRUBALMED;FRUBALMED;SPAR SLO;FRIDAY MORNING;;;;;€ 0,00; € -   ;SPAR;;2024.06.05;BARCELONA;LOG195;KÓNYA;AA JQ 944 / AE EX 384;€ 2 700;2024.06.07;-€ 3 000;;;;
3;;SPAR HU BICSKE ;CASAS ROYES;CASAS ROYES;SPAR HU BICSKE ;SATURDAY NIGHT;;;;€ 10,00;;;;;2024.06.05;BARCELONA;LOG195;KÓNYA;AA JQ 944 / AE EX 384;€ 2 700;2024.06.07;;;;;
6;;SPAR HU ÜLLŐ;CASAS ROYES;CASAS ROYES;SPAR HU ÜLLŐ;SATURDAY NIGHT;;;;€ 10,00;;;;;2024.06.05;BARCELONA;LOG195;KÓNYA;AA JQ 944 / AE EX 384;€ 2 700;2024.06.07;;;;;
12;1;SPAR HU ;FRUBALMED;FRUBALMED;SPAR HU ;FRIDAY NIGHT;;;;;;;;;2024.06.05;BARCELONA;LOG195;KÓNYA;AA JQ 944 / AE EX 384;€ 2 700;2024.06.07;;;;;
1;;SPAR HU BICSKE ;GLOBAL BERRY;GLOBAL BERRY;SPAR HU BICSKE ;FRIDAY NIGHT;;;;;;;;;2024.06.05;BARCELONA;LOG195;KÓNYA;AA JQ 944 / AE EX 384;€ 2 700;2024.06.07;;;;;
1;;SPAR HU ÜLLŐ;GLOBAL BERRY;GLOBAL BERRY;SPAR HU ÜLLŐ;FRIDAY NIGHT;;;;;;;;;2024.06.05;BARCELONA;LOG195;KÓNYA;AA JQ 944 / AE EX 384;€ 2 700;2024.06.07;;;;;
3;;TOM. PEAR I MMM;KOPFSALAT;GHU;GHUSZ;;;;;;;;;;2024.06.06;ALMERIA;GHU 265;KÓNYA;AA DD 055 / AA ID 872;€ 3 850;2024.06.09;-€ 4 250;;;;
2;;TOM. PEAR I MM;KOPFSALAT;GHU;ZSOLTI;;;;;;;;;;2024.06.06;ALMERIA;GHU 265;KÓNYA;AA DD 055 / AA ID 872;€ 3 850;2024.06.09;;;;;
3;;AUBERGINE II;KOPFSALAT;GHU;GHUBU/ALDI;;;;;;;;;;2024.06.06;ALMERIA;GHU 265;KÓNYA;AA DD 055 / AA ID 872;€ 3 850;2024.06.09;;;;;
1,7;;CAPSICUM CAL. RED II;KOPFSALAT;GHU;ALDI;;;;;;;;;;2024.06.06;ALMERIA;GHU 265;KÓNYA;AA DD 055 / AA ID 872;€ 3 850;2024.06.09;;;;;
1;;CAPSICUM CAL. GREEN II 88#;KOPFSALAT;GHU;ALDI;;;;;;;;;;2024.06.06;ALMERIA;GHU 265;KÓNYA;AA DD 055 / AA ID 872;€ 3 850;2024.06.09;;;;;
0,3;;CAPSICUM CAL. GREEN I 22#;KOPFSALAT;GHU;ALDI;;;;;;;;;;2024.06.06;ALMERIA;GHU 265;KÓNYA;AA DD 055 / AA ID 872;€ 3 850;2024.06.09;;;;;
1;;TOM. CHERRY BUNCH I 150#;CASI;GHU;GHUBU;THURSDAY UP ALMERIA; JAVIER ;€ 0,90;;KG;€ 0,00; € -   ;CAS096-AA24/47223;1;2024.06.06;ALMERIA;GHU 265;KÓNYA;AA DD 055 / AA ID 872;€ 3 850;2024.06.09;;;;;
;;TOM. CHERRY BUNCH I 34#;CASI;GHU;GHUBU;THURSDAY UP ALMERIA; JAVIER ;€ 0,95;;KG;€ 0,00; € -   ;CAS096-AA24/47223;1;2024.06.06;ALMERIA;GHU 265;KÓNYA;AA DD 055 / AA ID 872;€ 3 850;2024.06.09;;;;;
10;;WATERMELON MINI;HISPA;GHU;ALDI;THURSDAY UP ALMERIA; EJIDOMAR ;€ 0,49;;KG;€ 0,00; € -   ;HIS275-038/012401705;2;2024.06.06;ALMERIA;GHU 265;KÓNYA;AA DD 055 / AA ID 872;€ 3 850;2024.06.09;;;;;
;1;LEMON 10*400GR;HISPA;GHU;SPAR HU;THURSDAY UP MURCIA; FRUTAS NATURALES ;€ 0,47;;PZS;€ 0,00; € -   ;HIS275-038/012401705;2;2024.06.06;ALMERIA;GHU 265;KÓNYA;AA DD 055 / AA ID 872;€ 3 850;2024.06.09;;;;;
4;;CELERY 6*500GR IFCO;HISPA;GHU;ALDI;THURSDAY UP MURCIA; CANO ;€ 0,51;;PZS;€ 0,00; € -   ;HIS275-038/012401705;2;2024.06.06;ALMERIA;GHU 265;KÓNYA;AA DD 055 / AA ID 872;€ 3 850;2024.06.09;;;;;
5;;APRICOT 10*500GR;FRUBALMED;GHU;ALDI;FRIDAY UP VALENCIA; FIREGREEN ;€ 0,80;;PZS;€ 0,00; € -   ;FRU117-1832/AL24;3;2024.06.06;ALMERIA;GHU 265;KÓNYA;AA DD 055 / AA ID 872;€ 3 850;2024.06.09;;;;;
1;;SPAR HU ÜLLŐ 214;KOPFSALAT;KOPFSALAT;SPAR HU ÜLLŐ 214;MONDAY NIGHT;;;;;;;;;2024.06.06;ALMERIA;GHU 267;LIVIU;BH 20 TDV / BH 48 CDL;€ 1 690;2024.06.09;-€ 1 690;;;;
2;;TESCO HU W24A;KOPFSALAT;KOPFSALAT;TESCO HU W24A;SUNDAY ;;;;;;;;;2024.06.06;ALMERIA;GHU 267;LIVIU;BH 20 TDV / BH 48 CDL;€ 1 690;2024.06.09;;;;;
;2;APRICOT LOOSE;KOPFSALAT;GHU;GHUSZ/ZSOLTI;;;;;;;;;;2024.06.06;ALMERIA;GHU 267;LIVIU;BH 20 TDV / BH 48 CDL;€ 1 690;2024.06.09;;;;;
;4;PEACH RED LOOSE (WOOD);KOPFSALAT;GHU;;;;;;;;;;;2024.06.06;ALMERIA;GHU 267;LIVIU;BH 20 TDV / BH 48 CDL;€ 1 690;2024.06.09;;;;;
;2;PEACH RED 1LAYER (WOOD);KOPFSALAT;GHU;;;;;;;;;;;2024.06.06;ALMERIA;GHU 267;LIVIU;BH 20 TDV / BH 48 CDL;€ 1 690;2024.06.09;;;;;
;1;PLUM (PLASTIC);KOPFSALAT;GHU;;;;;;;;;;;2024.06.06;ALMERIA;GHU 267;LIVIU;BH 20 TDV / BH 48 CDL;€ 1 690;2024.06.09;;;;;
;1;NECTARIN YELLOW LOOSE (PLASTIC);KOPFSALAT;GHU;;;;;;;;;;;2024.06.06;ALMERIA;GHU 267;LIVIU;BH 20 TDV / BH 48 CDL;€ 1 690;2024.06.09;;;;;
4;;SPAR CRO 116;KOPFSALAT;KOPFSALAT;SPAR CRO 116;MONDAY MORNING;;;;;€ 0,00; € -   ;SPAR;;2024.06.06;LERIDA;LOG196;KÓNYA;TBT 654 / WEW 303;€ 2 700;2024.06.10;-€ 3 000;;;;
2;;SPAR CRO ;CASAS ROYES;CASAS ROYES;SPAR CRO ;MONDAY MORNING;;;;;€ 20,00; € -   ;SPAR;;2024.06.06;LERIDA;LOG196;KÓNYA;TBT 654 / WEW 303;€ 2 700;2024.06.10;;;;;
4;;SPAR CRO;FRUBALMED;FRUBALMED;SPAR CRO;MONDAY MORNING;;;;;€ 40,00; € -   ;SPAR;;2024.06.06;LERIDA;LOG196;KÓNYA;TBT 654 / WEW 303;€ 2 700;2024.06.10;;;;;
8;;SPAR HU BICSKE ;CASAS ROYES;CASAS ROYES;SPAR HU BICSKE ;MONDAY NIGHT;;;;;€ 20,00;;;;2024.06.06;LERIDA;LOG196;KÓNYA;TBT 654 / WEW 303;€ 2 700;2024.06.10;;;;;
12;;SPAR HU ÜLLŐ;CASAS ROYES;CASAS ROYES;SPAR HU ÜLLŐ;MONDAY NIGHT;;;;;;;;;2024.06.06;LERIDA;LOG196;KÓNYA;TBT 654 / WEW 303;€ 2 700;2024.06.10;;;;;
3;;SPAR HU BICSKE;GLOBAL BERRY;GLOBAL BERRY;SPAR HU BICSKE;MONDAY NIGHT;;;;;;;;;2024.06.06;LERIDA;LOG196;KÓNYA;TBT 654 / WEW 303;€ 2 700;2024.06.10;;;;;
3;;CAPSICUM CAL. RED;TOMATO-AL;GHU;ALDI;;;€ 1,60;;KG;€ 0,00; € -   ;TOM024-6428;;2024.06.06;ALBÁNIA;H301;S TRANS;SK 6911 BK / SK 6645 AV;€ 1 900;2024.06.09;-€ 1 900;;;;
1;;CAPSICUM CAL. GREEN;TOMATO-AL;GHU;ALDI;;;€ 1,60;;KG;€ 0,00; € -   ;TOM024-6428;;2024.06.06;ALBÁNIA;H301;S TRANS;SK 6911 BK / SK 6645 AV;€ 1 900;2024.06.09;;;;;
1;;CAPSICUM CAL. YELLOW;TOMATO-AL;GHU;ALDI;;;€ 1,60;;KG;€ 0,00; € -   ;TOM024-6428;;2024.06.06;ALBÁNIA;H301;S TRANS;SK 6911 BK / SK 6645 AV;€ 1 900;2024.06.09;;;;;
2;;CAPSICUM KAPIA;TOMATO-AL;GHU;ALDI;;;€ 1,55;;KG;€ 0,00; € -   ;TOM024-6428;;2024.06.06;ALBÁNIA;H301;S TRANS;SK 6911 BK / SK 6645 AV;€ 1 900;2024.06.09;;;;;
4;;CAPSICUM KAPIA;TOMATO-AL;GHU;ALDI;;;€ 1,00;;KG;€ 0,00; € -   ;TOM024-6428;;2024.06.06;ALBÁNIA;H301;S TRANS;SK 6911 BK / SK 6645 AV;€ 1 900;2024.06.09;;;;;
1;;TOM. CHERRY PEAR;TOMATO-AL;GHU;ALDI;;;€ 1,18;;KG;€ 0,00; € -   ;TOM024-6428;;2024.06.06;ALBÁNIA;H301;S TRANS;SK 6911 BK / SK 6645 AV;€ 1 900;2024.06.09;;;;;
1;;TOM. CHERRY ROUND;TOMATO-AL;GHU;ALDI;;;€ 1,18;;KG;€ 0,00; € -   ;TOM024-6428;;2024.06.06;ALBÁNIA;H301;S TRANS;SK 6911 BK / SK 6645 AV;€ 1 900;2024.06.09;;;;;
4;;MELON GALIA;TOMATO-AL;GHU;ALDI;;;€ 0,95;;KG;€ 0,00; € -   ;TOM024-6428;;2024.06.06;ALBÁNIA;H301;S TRANS;SK 6911 BK / SK 6645 AV;€ 1 900;2024.06.09;;;;;
8;;PEACH LOOSE 7KG;TOMATO-AL;GHU;ALDI;;;€ 0,95;;KG;€ 0,00; € -   ;TOM024-6428;;2024.06.06;ALBÁNIA;H301;S TRANS;SK 6911 BK / SK 6645 AV;€ 1 900;2024.06.09;;;;;
7;;NECTARIN LOOSE 7KG;TOMATO-AL;GHU;ALDI;;;€ 0,95;;KG;€ 0,00; € -   ;TOM024-6428;;2024.06.06;ALBÁNIA;H301;S TRANS;SK 6911 BK / SK 6645 AV;€ 1 900;2024.06.09;;;;;
2,5;;SPAR HU BICSKE;FRUBALMED;FRUBALMED;SPAR HU BICSKE ;MONDAY NIGHT;;;;;;;;;2024.06.07;BARCELONA;GHU 266;KÓNYA;AA DD 061 / WGB 781;€ 2 700;2024.06.09;-€ 3 000;;;;
3,5;;SPAR HU ÜLLŐ;FRUBALMED;FRUBALMED;SPAR HU ÜLLŐ;MONDAY NIGHT;;;;;;;;;2024.06.07;BARCELONA;GHU 266;KÓNYA;AA DD 061 / WGB 781;€ 2 700;2024.06.09;;;;;
2;;SPAR HU BICSKE;FRUBALMED;FRUBALMED;SPAR HU BICSKE ;MONDAY NIGHT;;;;;;;;;2024.06.07;BARCELONA;GHU 266;KÓNYA;AA DD 061 / WGB 781;€ 2 700;2024.06.09;;;;;
3;;SPAR HU ÜLLŐ;FRUBALMED;FRUBALMED;SPAR HU ÜLLŐ;MONDAY NIGHT;;;;;;;;;2024.06.07;BARCELONA;GHU 266;KÓNYA;AA DD 061 / WGB 781;€ 2 700;2024.06.09;;;;;
1;;SPAR HU BICSKE;GLOBAL BERRY;GLOBAL BERRY;SPAR HU BICSKE;MONDAY NIGHT;;;;;;;;;2024.06.07;BARCELONA;GHU 266;KÓNYA;AA DD 061 / WGB 781;€ 2 700;2024.06.09;;;;;
3;;SPAR HU ÜLLŐ;GLOBAL BERRY;GLOBAL BERRY;SPAR HU ÜLLŐ;MONDAY NIGHT;;;;;;;;;2024.06.07;BARCELONA;GHU 266;KÓNYA;AA DD 061 / WGB 781;€ 2 700;2024.06.09;;;;;
4;;PARAGUAYO 10*500GR;FRUBALMED;GHU;ALDI;FRIDAY UP BARCELONA;;€ 0,90;;PZS;€ 10,00; € -   ;FRU118-1828/AL24;1;2024.06.07;BARCELONA;GHU 266;KÓNYA;AA DD 061 / WGB 781;€ 2 700;2024.06.09;;;;;
1;;RASPBERRY 12*125GR;FRESSAN;GHU;ALDI;FRIDAY UP BARCELONA;;€ 7,25;;KG;€ 10,00; € -   ;FRE038-CMR-;2;2024.06.07;BARCELONA;GHU 266;KÓNYA;AA DD 061 / WGB 781;€ 2 700;2024.06.09;;;;;
;;CAPSICUM PADRON 8#;KOPFSALAT;GHU;PADRON;;;;;;;;;;2024.06.07;BARCELONA;GHU 266;KÓNYA;AA DD 061 / WGB 781;€ 2 700;2024.06.09;;;;;
;;BEAN 2#;KOPFSALAT;GHU;PADRON;;;;;;;;;;2024.06.07;BARCELONA;GHU 266;KÓNYA;AA DD 061 / WGB 781;€ 2 700;2024.06.09;;;;;
;6;NECTARIN YELLOW LOOSE (WOOD);KOPFSALAT;GHU;GHUBU/GHUSZ/ALDI;;;;;;;;;;2024.06.07;BARCELONA;GHU 266;KÓNYA;AA DD 061 / WGB 781;€ 2 700;2024.06.09;;;;;
1;;APRICOT LOOSE (WOOD);KOPFSALAT;GHU;GHUSZ/ZSOLTI;;;;;;;;;;2024.06.07;BARCELONA;GHU 266;KÓNYA;AA DD 061 / WGB 781;€ 2 700;2024.06.09;;;;;
;3;NECTARIN YELLOW 1LAYER 32PZS;KOPFSALAT;GHU;ALDI;;;;;;;;;;2024.06.07;BARCELONA;GHU 266;KÓNYA;AA DD 061 / WGB 781;€ 2 700;2024.06.09;;;;;
11;;SPAR SLO;CASAS ROYES;CASAS ROYES;SPAR SLO;MONDAY MORNING;;;;;€ 0,00; € -   ;SPAR;;2024.06.07;LERIDA;LOG197;KÓNYA;AA DD 052 / AE IW 364;€ 2 700;2024.06.10;-€ 3 000;;;;
11;;SPAR SLO ;FRUBALMED;FRUBALMED;SPAR SLO;MONDAY MORNING;;;;;€ 0,00; € -   ;SPAR;;2024.06.07;LERIDA;LOG197;KÓNYA;AA DD 052 / AE IW 364;€ 2 700;2024.06.10;;;;;
2;;SPAR HU BICSKE;FRUBALMED;FRUBALMED;SPAR HU BICSKE ;MONDAY NIGHT;;;;;;;;;2024.06.07;LERIDA;LOG197;KÓNYA;AA DD 052 / AE IW 364;€ 2 700;2024.06.10;;;;;
4,5;;SPAR HU ÜLLŐ;FRUBALMED;FRUBALMED;SPAR HU ÜLLŐ;MONDAY NIGHT;;;;;;;;;2024.06.07;LERIDA;LOG197;KÓNYA;AA DD 052 / AE IW 364;€ 2 700;2024.06.10;;;;;
2;;SPAR HU BICSKE;FRUBALMED;FRUBALMED;SPAR HU BICSKE ;MONDAY NIGHT;;;;;;;;;2024.06.07;LERIDA;LOG197;KÓNYA;AA DD 052 / AE IW 364;€ 2 700;2024.06.10;;;;;
2,5;;SPAR HU ÜLLŐ;FRUBALMED;FRUBALMED;SPAR HU ÜLLŐ;MONDAY NIGHT;;;;;;;;;2024.06.07;LERIDA;LOG197;KÓNYA;AA DD 052 / AE IW 364;€ 2 700;2024.06.10;;;;;
8;;NECTARIN 10*1KG;FRUBALMED;GHU;ALDI;SATURDAY UP LERIDA; FRESHGOLD ;€ 1,10;;PZS;€ 0,00; € -   ;FRU119-1842/AL24;;2024.06.08;LERIDA;H299;BVT;SSY 561 / AE BY 551;€ 2 800;2024.06.11;-€ 3 000;;;;
8;;PEACH 10*1KG;FRUBALMED;GHU;ALDI;SATURDAY UP LERIDA; FRESHGOLD ;€ 1,10;;PZS;€ 0,00; € -   ;FRU119-1842/AL24;;2024.06.08;LERIDA;H299;BVT;SSY 561 / AE BY 551;€ 2 800;2024.06.11;;;;;
7;;PEACH LOOSE 7KG;FRUBALMED;GHU;ALDI;SATURDAY UP LERIDA; CASAS ;€ 1,05;;KG;€ 0,00; € -   ;FRU119-1842/AL24;;2024.06.08;LERIDA;H299;BVT;SSY 561 / AE BY 551;€ 2 800;2024.06.11;;;;;
5;;PARAGUAYO 10*500GR;FRUBALMED;GHU;ALDI;SATURDAY UP LERIDA; SERVETO ;€ 0,90;;PZS;€ 0,00; € -   ;FRU119-1842/AL24;;2024.06.08;LERIDA;H299;BVT;SSY 561 / AE BY 551;€ 2 800;2024.06.11;;;;;
5;;NECTARIN LOOSE 7KG;FRUBALMED;GHU;ALDI;SATURDAY UP LERIDA; CASAS ;€ 1,25;;KG;€ 0,00; € -   ;FRU119-1842/AL24;;2024.06.08;LERIDA;H299;BVT;SSY 561 / AE BY 551;€ 2 800;2024.06.11;;;;;
1;;BIO COURGETTE 8*500GR;ECOINVER BIO;GHU;ALDI;SATURDAY UP ALMERIA;;€ 0,80;;PZS;€ 0,00; € -   ;ECO063-EXP23-5551;;2024.06.08;ALMERIA;H300;KÓNYA;AA DD 061 / AA ID 875;€ 3 850;2024.06.11;-€ 4 250;;;;
5;;WATERMELON MINI 6PZS;MAGAR;GHU;ALDI;SATURDAY UP ALMERIA;;€ 0,50;;KG;€ 0,00; € -   ;MAG040-A24-8239;1;2024.06.08;ALMERIA;H300;KÓNYA;AA DD 061 / AA ID 875;€ 3 850;2024.06.11;;;;;
1;;WATERMELON MINI 7PZS;MAGAR;GHU;ALDI;SATURDAY UP ALMERIA;;€ 0,51;;KG;€ 0,00; € -   ;MAG040-A24-8239;1;2024.06.08;ALMERIA;H300;KÓNYA;AA DD 061 / AA ID 875;€ 3 850;2024.06.11;;;;;
5;;TOM. CHERRY PEAR PACKAGE 12*250GR;HISPA;GHU;ALDI;SATURDAY UP ALMERIA; HORTIRECURCOS ;€ 0,42;;PZS;€ 0,00; € -   ;HIS276-038/012401714;2;2024.06.08;ALMERIA;H300;KÓNYA;AA DD 061 / AA ID 875;€ 3 850;2024.06.11;;;;;
10;;LEMON LOOSE 9KG;HISPA;GHU;ALDI;FRIDAY UP MURCIA; AGRIMESA ;€ 0,65;;KG;€ 0,00; € -   ;HIS276-038/012401714;2;2024.06.08;ALMERIA;H300;KÓNYA;AA DD 061 / AA ID 875;€ 3 850;2024.06.11;;;;;
5;;PEACH LOOSE 7KG;FRUBALMED;GHU;ALDI;SUNDAY UP VALENCIA; FIREGREEN ;€ 1,05;;KG;€ 0,00; € -   ;FRU121-1843/AL24;3;2024.06.08;ALMERIA;H300;KÓNYA;AA DD 061 / AA ID 875;€ 3 850;2024.06.11;;;;;
3;;APRICOT LOOSE 5KG;FRUBALMED;GHU;ALDI;SUNDAY UP VALENCIA; FIREGREEN ;€ 1,55;;KG;€ 0,00; € -   ;FRU121-1843/AL24;3;2024.06.08;ALMERIA;H300;KÓNYA;AA DD 061 / AA ID 875;€ 3 850;2024.06.11;;;;;
3;;APRICOT 10*500GR;FRUBALMED;GHU;ALDI;SUNDAY UP VALENCIA; FIREGREEN ;€ 0,80;;PZS;€ 0,00; € -   ;FRU121-1843/AL24;3;2024.06.08;ALMERIA;H300;KÓNYA;AA DD 061 / AA ID 875;€ 3 850;2024.06.11;;;;;
3;;SPAR HU BICSKE;CASAS ROYES;CASAS ROYES;SPAR HU BICSKE;WEDNESDAY NIGHT;;;;;;;;;2024.06.08;LERIDA;H302;KÓNYA;TBT 655 / AE EX 388;€ 2 700;2024.06.11;-€ 3 000;;;;
19;;SPAR HU ÜLLŐ;CASAS ROYES;CASAS ROYES;SPAR HU ÜLLŐ;WEDNESDAY NIGHT;;;;;;;;;2024.06.08;LERIDA;H302;KÓNYA;TBT 655 / AE EX 388;€ 2 700;2024.06.11;;;;;
5;;SPAR HU BICSKE ;FRUBALMED;FRUBALMED;SPAR HU BICSKE ;WEDNESDAY NIGHT;;;;;;;;;2024.06.08;LERIDA;H302;KÓNYA;TBT 655 / AE EX 388;€ 2 700;2024.06.11;;;;;
3;;SPAR HU ÜLLŐ;FRUBALMED;FRUBALMED;SPAR HU ÜLLŐ;WEDNESDAY NIGHT;;;;;;;;;2024.06.08;LERIDA;H302;KÓNYA;TBT 655 / AE EX 388;€ 2 700;2024.06.11;;;;;
3;;PEACH LOOSE 7KG;FRUBALMED;GHU;ALDI;SATURDAY UP LERIDA; CASAS ;€ 1,05;;KG;€ 0,00; € -   ;FRU120-1844/AL24;;2024.06.08;LERIDA;H302;KÓNYA;TBT 655 / AE EX 388;€ 2 700;2024.06.11;;;;;
5;;CAPSICUM CAL. RED ;TOMATO-AL;GHU;ALDI;;;€ 1,73;;KG;€ 0,00; € -   ;TOM025-6434;;2024.06.08;ALBÁNIA;H305;TOMATO-AL;GE 4911 AC / GE 5440 AC;€ 1 900;2024.06.10;-€ 1 900;;;;
2;;CAPSICUM CAL. YELLOW;TOMATO-AL;GHU;ALDI;;;€ 1,73;;KG;€ 0,00; € -   ;TOM025-6434;;2024.06.08;ALBÁNIA;H305;TOMATO-AL;GE 4911 AC / GE 5440 AC;€ 1 900;2024.06.10;;;;;
10;;CAPSICUM KAPIA PACKAGE 10*500GR;TOMATO-AL;GHU;ALDI;;;€ 2,09;;KG;€ 0,00; € -   ;TOM025-6434;;2024.06.08;ALBÁNIA;H305;TOMATO-AL;GE 4911 AC / GE 5440 AC;€ 1 900;2024.06.10;;;;;
2;;CAPSICUM CORNO WHITE;TOMATO-AL;GHU;GHUBU/GHUSZ;;;€ 1,13;;KG;€ 0,00; € -   ;TOM025-6434;;2024.06.08;ALBÁNIA;H305;TOMATO-AL;GE 4911 AC / GE 5440 AC;€ 1 900;2024.06.10;;;;;
10;;PEACH LOOSE 7KG;TOMATO-AL;GHU;ALDI;;;€ 1,07;;KG;€ 0,00; € -   ;TOM025-6434;;2024.06.08;ALBÁNIA;H305;TOMATO-AL;GE 4911 AC / GE 5440 AC;€ 1 900;2024.06.10;;;;;
3;;WATERMELON;TOMATO-AL;GHU;ALDI;;;€ 0,51;;KG;€ 0,00; € -   ;TOM025-6434;;2024.06.08;ALBÁNIA;H305;TOMATO-AL;GE 4911 AC / GE 5440 AC;€ 1 900;2024.06.10;;;;;
19;;CAPSICUM CAL. RED;MK FRESH;GHU;ALDI;;;€ 1,20;;KG;€ 0,00; € -   ;MKF068-0009-23/24;;2024.06.08;MAROKKÓ;H304;KÁDÁR;RWZ 551 / WFN 128;€ 6 000;2024.06.14;-€ 6 000;;;;
14;;TOM. CHERRY PEAR PACKAGE 12*250GR;MK FRESH;GHU;ALDI;;;€ 1,55;;KG;€ 0,00; € -   ;MKF068-0009-23/24;;2024.06.08;MAROKKÓ;H304;KÁDÁR;RWZ 551 / WFN 128;€ 6 000;2024.06.14;;;;;
3;;APRICOT LOOSE 5KG;FRUBALMED;GHU;ALDI;MONDAY UP VALENCIA;;€ 0,80;;PZS;€ 0,00; € -   ;FRU122-1854/AL24;;2024.06.10;VALENCIA;H303;KÓNYA;AE BK 174 / AA ID 873;€ 3 150;2024.06.13;-€ 3 450;;;;
30;;PEACH LOOSE 7KG;FRUBALMED;GHU;ALDI;TUESDAY UP LERIDA;;€ 1,05;;KG;€ 0,00; € -   ;FRU122-1854/AL24;;2024.06.10;VALENCIA;H303;KÓNYA;AE BK 174 / AA ID 873;€ 3 150;2024.06.13;;;;;
3;;SPAR CRO 117;KOPFSALAT;KOPFSALAT;SPAR CRO 117;WEDNESDAY MORNING;;;;;€ 0,00; € -   ;SPAR;;2024.06.10;BARCELONA;GHU 268;KÓNYA;TBT 657 / WFT 961;€ 2 700;2024.06.12;-€ 3 000;;;;
2;;SPAR CRO;CASAS ROYES;CASAS ROYES;SPAR CRO;WEDNESDAY MORNING;;;;;€ 0,00; € -   ;SPAR;;2024.06.10;BARCELONA;GHU 268;KÓNYA;TBT 657 / WFT 961;€ 2 700;2024.06.12;;;;;
4;;SPAR CRO;FRUBALMED;FRUBALMED;SPAR CRO;WEDNESDAY MORNING;;;;;€ 0,00; € -   ;SPAR;;2024.06.10;BARCELONA;GHU 268;KÓNYA;TBT 657 / WFT 961;€ 2 700;2024.06.12;;;;;
1;;SPAR HU BICSKE 215;KOPFSALAT;KOPFSALAT;SPAR HU BICSKE 215;WEDNESDAY NIGHT;;;;;;;;;2024.06.10;BARCELONA;GHU 268;KÓNYA;TBT 657 / WFT 961;€ 2 700;2024.06.12;;;;;
3;;SPAR HU BICSKE;GLOBAL BERRY;GLOBAL BERRY;SPAR HU BICSKE ;WEDNESDAY NIGHT;;;;;;;;;2024.06.10;BARCELONA;GHU 268;KÓNYA;TBT 657 / WFT 961;€ 2 700;2024.06.12;;;;;
6;;SPAR HU ÜLLŐ;GLOBAL BERRY;GLOBAL BERRY;SPAR HU ÜLLŐ;WEDNESDAY NIGHT;;;;;;;;;2024.06.10;BARCELONA;GHU 268;KÓNYA;TBT 657 / WFT 961;€ 2 700;2024.06.12;;;;;
1;;TESCO HU W24B;KOPFSALAT;KOPFSALAT;TESCO HU W24B;WEDNESDAY;;;;;;;;;2024.06.10;BARCELONA;GHU 268;KÓNYA;TBT 657 / WFT 961;€ 2 700;2024.06.12;;;;;
5;;CELERY 6*500GR IFCO;HISPA;GHU;ALDI;MONDAY UP BARCELONA;;;€ 0,53;PZS;€ 10,00; € -   ;HIS277-038/012401738;1;2024.06.10;BARCELONA;GHU 268;KÓNYA;TBT 657 / WFT 961;€ 2 700;2024.06.12;;;;;
1;;RASPBERRY 12*125GR;FRESSAN;GHU;ALDI;MONDAY UP BARCELONA;;;€ 7,25;KG;€ 10,00; € -   ;FRE039-CMR042412;2;2024.06.10;BARCELONA;GHU 268;KÓNYA;TBT 657 / WFT 961;€ 2 700;2024.06.12;;;;;
;3;NECTARIN YELLOW LOOSE;KOPFSALAT;GHU;;;;;;;;;;;2024.06.10;BARCELONA;GHU 268;KÓNYA;TBT 657 / WFT 961;€ 2 700;2024.06.12;;;;;
;1;PEACH RED LOOSE;KOPFSALAT;GHU;;;;;;;;;;;2024.06.10;BARCELONA;GHU 268;KÓNYA;TBT 657 / WFT 961;€ 2 700;2024.06.12;;;;;
;1;PEACH RED 1LAYER;KOPFSALAT;GHU;;;;;;;;;;;2024.06.10;BARCELONA;GHU 268;KÓNYA;TBT 657 / WFT 961;€ 2 700;2024.06.12;;;;;
;1;MELON CANTALUP;KOPFSALAT;GHU;;;;;;;;;;;2024.06.10;BARCELONA;GHU 268;KÓNYA;TBT 657 / WFT 961;€ 2 700;2024.06.12;;;;;
10;;SPAR SLO;FRUBALMED;FRUBALMED;SPAR SLO;WEDNESDAY MORNING;;;;;€ 0,00; € -   ;SPAR;;2024.06.10;BARCELONA;LOG198;KÓNYA;AA DD 058 / AA ID 876;€ 2 700;2024.06.12;-€ 3 000;;;;
5;;SPAR HU BICSKE ;FRUBALMED;FRUBALMED;SPAR HU BICSKE ;WEDNESDAY NIGHT;;;;;;;;;2024.06.10;BARCELONA;LOG198;KÓNYA;AA DD 058 / AA ID 876;€ 2 700;2024.06.12;;;;;
8;;SPAR HU ÜLLŐ;FRUBALMED;FRUBALMED;SPAR HU ÜLLŐ;WEDNESDAY NIGHT;;;;;;;;;2024.06.10;BARCELONA;LOG198;KÓNYA;AA DD 058 / AA ID 876;€ 2 700;2024.06.12;;;;;
