N° Euro Palets;N° Normal Palets;Products;Reference;Customer;Destination;Comment;Gross weight (kg);Price (EUR);Price BCN (EUR);Unit;Reloading/plt;Transport BCN/plt;Albarán N°;Car n.;Loading date;Loading place;Order number;Transport company;Plate number;Transport price;Arrival date;Transport cost;Invoice amount;Payment date;Open invoices;Paid invoices
5;;TOM. PEAR PACKAGE 10*500GR;KOPFSALAT;GHU;ALDI;;;;;;;;;;2022.12.23;ALMERIA;GHU 097;SERGIO;SB 85 HNL / MM 17 ATS;€ 4 000;2022.12.27;;;; -   € ;
3;;CAPSICUM CAL. TRICOLOR 6*500GR IFCO;INDASOL;GHU;ALDI;FRIDAY UP ALMERIA;;€ 0,85;;PZS;€ 0,00; € -   ;IND021-22/9426;1;2022.12.23;ALMERIA;GHU 097;SERGIO;SB 85 HNL / MM 17 ATS;€ 4 000;2022.12.27;;;; -   € ;
;2;BIO CAPSICUM PALERMO STD;ECOINVER BIO;GHU;ALDI;FRIDAY UP ALMERIA;;€ 0,90;;KG;€ 0,00; € -   ;ECO012-EXPP22-1425;2;2022.12.23;ALMERIA;GHU 097;SERGIO;SB 85 HNL / MM 17 ATS;€ 4 000;2022.12.27;;;; -   € ;
;1;BIO CUCUMBER DUTCH II;ECOINVER BIO;GHU;GHUBU;FRIDAY UP ALMERIA;;€ 0,60;;KG;€ 0,00; € -   ;ECO012-EXPP22-1425;2;2022.12.23;ALMERIA;GHU 097;SERGIO;SB 85 HNL / MM 17 ATS;€ 4 000;2022.12.27;;;; -   € ;
;1;BIO CAPSICUM CAL. RED STD;ECOINVER BIO;GHU;GHUBU;FRIDAY UP ALMERIA;;€ 0,70;;KG;€ 0,00; € -   ;ECO012-EXPP22-1425;2;2022.12.23;ALMERIA;GHU 097;SERGIO;SB 85 HNL / MM 17 ATS;€ 4 000;2022.12.27;;;; -   € ;
9;;SPAR HU ÜLLŐ 074A;KOPFSALAT;KOPFSALAT;SPAR HU ÜLLŐ 074A;WEDNESDAY NIGHT;;;;;;;;;2022.12.24;ALMERIA;LOG055;KÓNYA;TBT 655 / WEH 571;€ 3 800;2022.12.28;-€ 4 200;;; -   € ;
22;;TESCO W51B;KOPFSALAT;KOPFSALAT;TESCO W51B;WEDNESDAY;;;;;;;;;2022.12.24;ALMERIA;LOG055;KÓNYA;TBT 655 / WEH 571;€ 3 800;2022.12.28;;;; -   € ;
2;;ALDI W51B;KOPFSALAT;KOPFSALAT;ALDI W51B;WEDNESDAY;;;;;;;;;2022.12.24;ALMERIA;LOG055;KÓNYA;TBT 655 / WEH 571;€ 3 800;2022.12.28;;;; -   € ;
10;8;KONSTANTIN;KONSTANTIN;KONSTANTIN;;DOWN TIMISOARA;;;;;;;;;2022.12.27;BARCELONA;GHU 100;KÓNYA;TBT 655 / WGB 782;€ 2 800;2022.12.29;-€ 3 000;;; -   € ;
1;;RASPBERRY 12*125GR;FRESSAN;GHU;ALDI;TUESDAY UP PERPIGNAN;;€ 7,00;;KG;€ 0,00; € -   ;FRE025-CMR;1;2022.12.27;BARCELONA;GHU 100;KÓNYA;TBT 655 / WGB 782;€ 2 800;2022.12.29;;;; -   € ;
;7;LEMON STD;KOPFSALAT;GHU;ALDI;;;;;;;;;;2022.12.27;BARCELONA;GHU 100;KÓNYA;TBT 655 / WGB 782;€ 2 800;2022.12.29;;;; -   € ;
12;;TESCO W51C;KOPFSALAT;KOPFSALAT;TESCO W51C;FRIDAY;;;;;;;;;2022.12.27;ALMERIA;GHU 099;KÓNYA;TBT 655 / WEW 304;€ 3 800;2022.12.30;-€ 4 200;;; -   € ;
2;;ALDI W51C;KOPFSALAT;KOPFSALAT;ALDI W51C;FRIDAY;;;;;;;;;2022.12.27;ALMERIA;GHU 099;KÓNYA;TBT 655 / WEW 304;€ 3 800;2022.12.30;;;; -   € ;
5;;TOM. PEAR PACKAGE 10*500GR;KOPFSALAT;GHU;ALDI;;;;;;;;;;2022.12.27;ALMERIA;GHU 099;KÓNYA;TBT 655 / WEW 304;€ 3 800;2022.12.30;;;; -   € ;
1;;CAPSICUM PALERMO STD;KOPFSALAT;GHU;ALDI;;;;;;;;;;2022.12.27;ALMERIA;GHU 099;KÓNYA;TBT 655 / WEW 304;€ 3 800;2022.12.30;;;; -   € ;
;3;CAPSICUM PALERMO I 4KG (KARTON);DELGAFRUITS;GHU;ALDI;TUESDAY UP ALMERIA; JAVIER ;€ 1,55;;KG;€ 0,00; € -   ;DEL025-001419;1;2022.12.27;ALMERIA;GHU 099;KÓNYA;TBT 655 / WEW 304;€ 3 800;2022.12.30;;;; -   € ;
8;;CELERY 6*500GR IFCO;HISPA;GHU;ALDI;TUESDAY UP MURCIA; PASCUAL ;€ 0,46;;PZS;€ 0,00; € -   ;HIS046-038/012300733;2;2022.12.27;ALMERIA;GHU 099;KÓNYA;TBT 655 / WEW 304;€ 3 800;2022.12.30;;;; -   € ;
1;;LEMON 10*400GR;HISPA;GHU;SPAR;TUESDAY UP MURCIA; HORTAMIRA ;€ 0,50;;PZS;€ 0,00; € -   ;HIS046-038/012300733;2;2022.12.27;ALMERIA;GHU 099;KÓNYA;TBT 655 / WEW 304;€ 3 800;2022.12.30;;;; -   € ;
4;;SPAR SLO;GRUPO NATURAL;GRUPO NATURAL;DG69 SLO;FRIDAY MORNING;;;;;€ 0,00; € -   ;DG69;;2022.12.28;BARCELONA;GHU 101;KÓNYA;AA DD 061 / WEW 303;€ 2 800;2022.12.30;-€ 3 200;;; -   € ;
7;;SPAR CRO 049;KOPFSALAT;KOPFSALAT;SPAR CRO 049;FRIDAY MORNING;;;;;€ 0,00; € -   ;SPAR;;2022.12.28;BARCELONA;GHU 101;KÓNYA;AA DD 061 / WEW 303;€ 2 800;2022.12.30;;;; -   € ;
7;;SPAR CRO;AGESCO;AGESCO;SPAR CRO;FRIDAY MORNING;;;;;€ 0,00; € -   ;SPAR;;2022.12.28;BARCELONA;GHU 101;KÓNYA;AA DD 061 / WEW 303;€ 2 800;2022.12.30;;;; -   € ;
2;;SPAR CRO;IDEAL FRUITS;IDEAL FRUITS ;SPAR CRO;FRIDAY MORNING;;;;;€ 0,00; € -   ;SPAR;;2022.12.28;BARCELONA;GHU 101;KÓNYA;AA DD 061 / WEW 303;€ 2 800;2022.12.30;;;; -   € ;
1;WQR;SPAR HU;AGESCO;AGESCO;SPAR HU;LOAD WQR;;;;;;;;;2022.12.28;BARCELONA;GHU 101;KÓNYA;AA DD 061 / WEW 303;€ 2 800;2022.12.30;;;; -   € ;
1;;SPAR HU BICSKE V/000689;AGESCO;AGESCO;SPAR HU BICSKE V/000689;SUNDAY NIGHT;;;;;;;;;2022.12.28;BARCELONA;GHU 101;KÓNYA;AA DD 061 / WEW 303;€ 2 800;2022.12.30;;;; -   € ;
1;;SPAR HU ÜLLŐ V/000688;AGESCO;AGESCO;SPAR HU ÜLLŐ V/000688;SUNDAY NIGHT;;;;;;;;;2022.12.28;BARCELONA;GHU 101;KÓNYA;AA DD 061 / WEW 303;€ 2 800;2022.12.30;;;; -   € ;
2,5;;SPAR HU BICSKE V/000691;AGESCO;AGESCO;SPAR HU BICSKE V/000691;SUNDAY NIGHT;;;;;;;;;2022.12.28;BARCELONA;GHU 101;KÓNYA;AA DD 061 / WEW 303;€ 2 800;2022.12.30;;;; -   € ;
3,5;;SPAR HU ÜLLŐ V/000690;AGESCO;AGESCO;SPAR HU ÜLLŐ V/000690;SUNDAY NIGHT;;;;;;;;;2022.12.28;BARCELONA;GHU 101;KÓNYA;AA DD 061 / WEW 303;€ 2 800;2022.12.30;;;; -   € ;
;1;TOMATO LONGLIFE I M;KOPFSALAT;GHU;AGROFOGKER;;;;;;;;;;2022.12.28;BARCELONA;GHU 101;KÓNYA;AA DD 061 / WEW 303;€ 2 800;2022.12.30;;;; -   € ;
;1;LETTUCE ICEBERG 10PZS;KOPFSALAT;GHU;AGROFOGKER;;;;;;;;;;2022.12.28;BARCELONA;GHU 101;KÓNYA;AA DD 061 / WEW 303;€ 2 800;2022.12.30;;;; -   € ;
;1;CAPSICUM KAPIA I;KOPFSALAT;GHU;ALDI;;;;;;;;;;2022.12.28;BARCELONA;GHU 101;KÓNYA;AA DD 061 / WEW 303;€ 2 800;2022.12.30;;;; -   € ;
4;;CUCUMBER DUTCH II;KOPFSALAT;GHU;GHUBU;;;;;;;;;;2022.12.29;ALMERIA;GHU 102;KÓNYA;TBT 656 / WGB 783;€ 3 800;2023.01.01;-€ 4 200;;; -   € ;
1;;AUBERGINE II;KOPFSALAT;GHU;GHUBU;;;;;;;;;;2022.12.29;ALMERIA;GHU 102;KÓNYA;TBT 656 / WGB 783;€ 3 800;2023.01.01;;;; -   € ;
2,3;;TOM. PEAR I MMM;KOPFSALAT;GHU;GHUBU/GHUSZ;;;;;;;;;;2022.12.29;ALMERIA;GHU 102;KÓNYA;TBT 656 / WGB 783;€ 3 800;2023.01.01;;;; -   € ;
1,7;;CAPSICUM PALERMO II;KOPFSALAT;GHU;ALDI;;;;;;;;;;2022.12.29;ALMERIA;GHU 102;KÓNYA;TBT 656 / WGB 783;€ 3 800;2023.01.01;;;; -   € ;
;1,5;TOMATO LONGLIFE I M;CASI ;GHU;GHUBU;THURSDAY UP ALMERIA; JAVIER ;€ 0,75;;KG;€ 0,00; € -   ;CAS027-AA23/12317;1;2022.12.29;ALMERIA;GHU 102;KÓNYA;TBT 656 / WGB 783;€ 3 800;2023.01.01;;;; -   € ;
;0,5;TOMATO LONGLIFE I G;CASI ;GHU;GHUBU;THURSDAY UP ALMERIA; JAVIER ;€ 0,85;;KG;€ 0,00; € -   ;CAS027-AA23/12317;1;2022.12.29;ALMERIA;GHU 102;KÓNYA;TBT 656 / WGB 783;€ 3 800;2023.01.01;;;; -   € ;
;1;TOM. BUNCH I M (KARTON);CASI;GHU;GHUBU;THURSDAY UP ALMERIA; JAVIER ;€ 0,95;;KG;€ 0,00; € -   ;CAS027-AA23/12317;1;2022.12.29;ALMERIA;GHU 102;KÓNYA;TBT 656 / WGB 783;€ 3 800;2023.01.01;;;; -   € ;
;1;TOMATO REBELLION I GG;CASI ;GHU;GHUBU;THURSDAY UP ALMERIA; JAVIER ;€ 1,09;;KG;€ 0,00; € -   ;CAS027-AA23/12317;1;2022.12.29;ALMERIA;GHU 102;KÓNYA;TBT 656 / WGB 783;€ 3 800;2023.01.01;;;; -   € ;
;2;TOMATO LONGLIFE I M (KARTON);CASI ;GHU;GHUBU;THURSDAY UP ALMERIA; JAVIER ;€ 1,15;;KG;€ 0,00; € -   ;CAS027-AA23/12317;1;2022.12.29;ALMERIA;GHU 102;KÓNYA;TBT 656 / WGB 783;€ 3 800;2023.01.01;;;; -   € ;
;1;TOM. BUNCH I (PLASTIC);CASI;GHU;GHUBU;THURSDAY UP ALMERIA; JAVIER ;€ 0,52;;KG;€ 0,00; € -   ;CAS027-AA23/12317;1;2022.12.29;ALMERIA;GHU 102;KÓNYA;TBT 656 / WGB 783;€ 3 800;2023.01.01;;;; -   € ;
2;;TOM. CHERRY PEAR BUNCH I (KARTON);CASI ;GHU;GHUBU;THURSDAY UP ALMERIA; JAVIER ;€ 2,55;;KG;€ 0,00; € -   ;CAS027-AA23/12317;1;2022.12.29;ALMERIA;GHU 102;KÓNYA;TBT 656 / WGB 783;€ 3 800;2023.01.01;;;; -   € ;
;1;CAPICUM PALERMO STD (KARTON);DELGAFRUITS;GHU;ALDI;THURSDAY UP ALMERIA; JAVIER ;€ 0,85;;KG;€ 0,00; € -   ;DEL026-001468;2;2022.12.29;ALMERIA;GHU 102;KÓNYA;TBT 656 / WGB 783;€ 3 800;2023.01.01;;;; -   € ;
;4;CAPSICUM PALERMO I;DELGAFRUITS;GHU;ALDI;THURSDAY UP ALMERIA; JAVIER ;€ 0,90;;KG;€ 0,00; € -   ;DEL026-001468;2;2022.12.29;ALMERIA;GHU 102;KÓNYA;TBT 656 / WGB 783;€ 3 800;2023.01.01;;;; -   € ;
;1;CUCUMBER DUTCH I (PLASTIC);DELGAFRUITS;GHU;GHUBU;THURSDAY UP ALMERIA; JAVIER ;€ 1,33;;KG;€ 0,00; € -   ;DEL026-001468;2;2022.12.29;ALMERIA;GHU 102;KÓNYA;TBT 656 / WGB 783;€ 3 800;2023.01.01;;;; -   € ;
;3;GARLIC 94*200GR;GALLARDO;GHU;ALDI;WEDNESDAY UP JAEN;;€ 0,45;;PZS;€ 0,00; € -   ;GAL014-000094;3;2022.12.29;ALMERIA;GHU 102;KÓNYA;TBT 656 / WGB 783;€ 3 800;2023.01.01;;;; -   € ;
;1;GARLIC LOOSE 20KG;GALLARDO;GHU;ALDI/SPAR;WEDNESDAY UP JAEN;;€ 1,65;;KG;€ 0,00; € -   ;GAL014-000094;3;2022.12.29;ALMERIA;GHU 102;KÓNYA;TBT 656 / WGB 783;€ 3 800;2023.01.01;;;; -   € ;
5,5;;SPAR HU BICSKE 075;KOPFSALAT;KOPFSALAT;SPAR HU BICSKE 075;MONDAY NIGHT;;;;;;;;;2022.12.29;ALMERIA;H060;KÓNYA;AA DD 061 / AA ID 878;€ 3 800;2023.01.01;-€ 4 200;;; -   € ;
7,5;;SPAR HU ÜLLŐ 076;KOPFSALAT;KOPFSALAT;SPAR HU ÜLLŐ 076;MONDAY NIGHT;;;;;;;;;2022.12.29;ALMERIA;H060;KÓNYA;AA DD 061 / AA ID 878;€ 3 800;2023.01.01;;;; -   € ;
7;;TESCO W52A2;KOPFSALAT;KOPFSALAT;TESCO W52A2;MONDAY;;;;;;;;;2022.12.29;ALMERIA;H060;KÓNYA;AA DD 061 / AA ID 878;€ 3 800;2023.01.01;;;; -   € ;
;3;TOM. PEAR STD MM;CASI ;GHU;GHUBU;THURSDAY UP ALMERIA; JAVIER ;€ 0,40;;KG;€ 0,00; € -   ;CAS026-VH23/5748;;2022.12.29;ALMERIA;H060;KÓNYA;AA DD 061 / AA ID 878;€ 3 800;2023.01.01;;;; -   € ;
;1;CAPSICUM CAL. RED I G;AGROPONIENTE NATURAL;GHU;GHUBU;THURSDAY UP ALMERIA; JAVIER ;€ 1,15;;KG;€ 0,00; € -   ;APE020-ACG23/3932;1;2022.12.29;ALMERIA;H060;KÓNYA;AA DD 061 / AA ID 878;€ 3 800;2023.01.01;;;; -   € ;
;0,5;CAPSICUM CAL. YELLOW I G;AGROPONIENTE NATURAL;GHU;GHUBU;THURSDAY UP ALMERIA; JAVIER ;€ 1,16;;KG;€ 0,00; € -   ;APE020-ACG23/3932;1;2022.12.29;ALMERIA;H060;KÓNYA;AA DD 061 / AA ID 878;€ 3 800;2023.01.01;;;; -   € ;
;0,5;CAPSICUM CAL. GREEN I G;AGROPONIENTE NATURAL;GHU;GHUBU;THURSDAY UP ALMERIA; JAVIER ;€ 1,25;;KG;€ 0,00; € -   ;APE020-ACG23/3932;1;2022.12.29;ALMERIA;H060;KÓNYA;AA DD 061 / AA ID 878;€ 3 800;2023.01.01;;;; -   € ;
;1;CAPSICUM CAL. GREEN I M;AGROPONIENTE NATURAL;GHU;VEGS&BAGS;THURSDAY UP ALMERIA; JAVIER ;€ 1,00;;KG;€ 0,00; € -   ;APE020-ACG23/3932;1;2022.12.29;ALMERIA;H060;KÓNYA;AA DD 061 / AA ID 878;€ 3 800;2023.01.01;;;; -   € ;
1;;CAPSICUM CAL. RED I M;AGROPONIENTE NATURAL;GHU;VEGS&BAGS;THURSDAY UP ALMERIA; JAVIER ;€ 0,76;;KG;€ 0,00; € -   ;APE020-ACG23/3932;1;2022.12.29;ALMERIA;H060;KÓNYA;AA DD 061 / AA ID 878;€ 3 800;2023.01.01;;;; -   € ;
;2;TOM. BUNCH II C (KARTON);AGROPONIENTE ;GHU;PPREMIUMKERT;THURSDAY UP ALMERIA; JAVIER ;€ 0,50;;KG;€ 0,00; € -   ;APE020-ACN23/324;1;2022.12.29;ALMERIA;H060;KÓNYA;AA DD 061 / AA ID 878;€ 3 800;2023.01.01;;;; -   € ;
;1;CUCUMBER DUTCH I 14PZS;FRANIAL;GHU;VEGS&BAGS;THURSDAY UP ALMERIA; JAVIER ;€ 1,36;;KG;€ 0,00; € -   ;FRA007-122908;2;2022.12.29;ALMERIA;H060;KÓNYA;AA DD 061 / AA ID 878;€ 3 800;2023.01.01;;;; -   € ;
1,5;;SPAR HU BICSKE V/000716;AGESCO;AGESCO;SPAR HU BICSKE V/000716;MONDAY NIGHT;;;;;;;;;2022.12.29;MURCIA;H059;KÓNYA;ZRT 002 / WCZ 433;€ 3 300;2023.01.01;-€ 3 500;;; -   € ;
1,5;;SPAR HU ÜLLŐ V/000715;AGESCO;AGESCO;SPAR HU ÜLLŐ V/000715;MONDAY NIGHT;;;;;;;;;2022.12.29;MURCIA;H059;KÓNYA;ZRT 002 / WCZ 433;€ 3 300;2023.01.01;;;; -   € ;
;2;ORANGE STD;FRUBALMED;GHU;GHUBU/GHUSZ;THURSDAY UP VALENCIA; TORRES ;€ 0,45;;KG;€ 0,00; € -   ;FRU052-232/AL22;;2022.12.29;MURCIA;H059;KÓNYA;ZRT 002 / WCZ 433;€ 3 300;2023.01.01;;;; -   € ;
4;;MANDARIN 10KG;FRUBALMED;GHU;ALDI;THURSDAY UP VALENCIA; TORRES ;€ 0,72;;KG;€ 0,00; € -   ;FRU052-232/AL22;;2022.12.29;MURCIA;H059;KÓNYA;ZRT 002 / WCZ 433;€ 3 300;2023.01.01;;;; -   € ;
3;;MANDARIN 2,3KG;FRUBALMED;GHU;ALDI;THURSDAY UP VALENCIA; JOYEN ;€ 2,10;;PZS;€ 0,00; € -   ;FRU052-232/AL22;;2022.12.29;MURCIA;H059;KÓNYA;ZRT 002 / WCZ 433;€ 3 300;2023.01.01;;;; -   € ;
3;;MANDARIN 10*900GR;FRUBALMED;GHU;ALDI;THURSDAY UP VALENCIA; EXAGRO ;€ 1,10;;PZS;€ 0,00; € -   ;FRU052-232/AL22;;2022.12.29;MURCIA;H059;KÓNYA;ZRT 002 / WCZ 433;€ 3 300;2023.01.01;;;; -   € ;
6;;LEMON LOOSE;HISPA;GHU;ALDI;THURSDAY UP MURCIA; ORIFRUIT ;€ 0,74;;KG;€ 0,00; € -   ;HIS047-038/012300733;1;2022.12.29;MURCIA;H059;KÓNYA;ZRT 002 / WCZ 433;€ 3 300;2023.01.01;;;; -   € ;
7;;CELERY 6*500GR IFCO;HISPA;GHU;ALDI;THURSDAY UP MURCIA; HORTOFORTINI ;€ 0,46;;PZS;€ 0,00; € -   ;HIS047-038/012300733;1;2022.12.29;MURCIA;H059;KÓNYA;ZRT 002 / WCZ 433;€ 3 300;2023.01.01;;;; -   € ;
2;;LEMON 10*400GR;HISPA;GHU;SPAR HU;THURSDAY UP MURCIA; HORTAMIRA ;€ 0,50;;PZS;€ 0,00; € -   ;HIS047-038/012300800;1;2022.12.29;MURCIA;H059;KÓNYA;ZRT 002 / WCZ 433;€ 3 300;2023.01.01;;;; -   € ;
;13;KÓNYA;KÓNYA;KÓNYA;;;;;;;;;;;2022.12.30;BARCELONA;GHU 104;KÓNYA;TBT 651 / WEH 573;€ 1 500;2023.01.01;-€ 1 500;;; -   € ;
1;;SPAR HU ÜLLŐ V/000708;AGESCO ;AGESCO;SPAR HU ÜLLŐ V/000708;MONDAY NIGHT;;;;;;;;;2022.12.30;BARCELONA;GHU 104;KÓNYA;TBT 651 / WEH 573;€ 1 500;2023.01.01;;;; -   € ;
;2;TOM. PEAR MM;KOPFSALAT;GHU;GHUBU;;;;;;;;;;2022.12.30;BARCELONA;GHU 104;KÓNYA;TBT 651 / WEH 573;€ 1 500;2023.01.01;;;; -   € ;
;3;TOM. PEAR M;KOPFSALAT;GHU;ALDI;;;;;;;;;;2022.12.30;BARCELONA;GHU 104;KÓNYA;TBT 651 / WEH 573;€ 1 500;2023.01.01;;;; -   € ;
;1;LETTUCE ICEBERG 9PZS;KOPFSALAT;GHU;GHUBU;;;;;;;;;;2022.12.30;BARCELONA;GHU 104;KÓNYA;TBT 651 / WEH 573;€ 1 500;2023.01.01;;;; -   € ;
;1;LETTUCE ICEBERG 10PZS;KOPFSALAT;GHU;GHUBU/GHUSZ;;;;;;;;;;2022.12.30;BARCELONA;GHU 104;KÓNYA;TBT 651 / WEH 573;€ 1 500;2023.01.01;;;; -   € ;
;1;CAPSICUM SPICY RED I;KOPFSALAT;GHU;ALDI/GHUBU;;;;;;;;;;2022.12.30;BARCELONA;GHU 104;KÓNYA;TBT 651 / WEH 573;€ 1 500;2023.01.01;;;; -   € ;
;1;COURGETTE TD;KOPFSALAT;GHU;GHUBU;;;;;;;;;;2022.12.30;BARCELONA;GHU 104;KÓNYA;TBT 651 / WEH 573;€ 1 500;2023.01.01;;;; -   € ;
;1;CAULIFLOWER;KOPFSALAT;GHU;GHUSZ;;;;;;;;;;2022.12.30;BARCELONA;GHU 104;KÓNYA;TBT 651 / WEH 573;€ 1 500;2023.01.01;;;; -   € ;
;1;TOMATO LONGLIFE I M;KOPFSALAT;GHU;AGROFOGKER;;;;;;;;;;2022.12.30;BARCELONA;GHU 104;KÓNYA;TBT 651 / WEH 573;€ 1 500;2023.01.01;;;; -   € ;
;0,25;BLUEBERRY 1KG;KOPFSALAT;GHU;GHUBU;;;;;;;;;;2022.12.30;BARCELONA;GHU 104;KÓNYA;TBT 651 / WEH 573;€ 1 500;2023.01.01;;;; -   € ;
;0,25;BLUEBERRY 12*125GR;KOPFSALAT;GHU;GHUBU;;;;;;;;;;2022.12.30;BARCELONA;GHU 104;KÓNYA;TBT 651 / WEH 573;€ 1 500;2023.01.01;;;; -   € ;
;0,25;RASPBERRY 12*125GR;KOPFSALAT;GHU;GHUBU;;;;;;;;;;2022.12.30;BARCELONA;GHU 104;KÓNYA;TBT 651 / WEH 573;€ 1 500;2023.01.01;;;; -   € ;
;0,25;STRAWBERRY 1KG;KOPFSALAT;GHU;GHUBU;;;;;;;;;;2022.12.30;BARCELONA;GHU 104;KÓNYA;TBT 651 / WEH 573;€ 1 500;2023.01.01;;;; -   € ;
;6;BILEK;BILEK;BILEK;;;;;;;;;;;2022.12.30;BARCELONA;H061;KÓNYA;AA EF 828 / XXV 951;€ 2 310;2023.01.01;-€ 2 310;;; -   € ;
4;;SPAR HU BICSKE V/000685;AGESCO;AGESCO;SPAR HU BICSKE V/000685;SUNDAY NIGHT;;;;;;;;;2022.12.30;BARCELONA;H061;KÓNYA;AA EF 828 / XXV 951;€ 2 310;2023.01.01;;;; -   € ;
4;;SPAR HU ÜLLŐ V/000684;AGESCO;AGESCO;SPAR HU ÜLLŐ V/000684;SUNDAY NIGHT;;;;;;;;;2022.12.30;BARCELONA;H061;KÓNYA;AA EF 828 / XXV 951;€ 2 310;2023.01.01;;;; -   € ;
2;;SPAR HU BICSKE V/000687;AGESCO;AGESCO;SPAR HU BICSKE V/000687;SUNDAY NIGHT;;;;;;;;;2022.12.30;BARCELONA;H061;KÓNYA;AA EF 828 / XXV 951;€ 2 310;2023.01.01;;;; -   € ;
2;;SPAR HU ÜLLŐ V/000686;AGESCO;AGESCO;SPAR HU ÜLLŐ V/000686;SUNDAY NIGHT;;;;;;;;;2022.12.30;BARCELONA;H061;KÓNYA;AA EF 828 / XXV 951;€ 2 310;2023.01.01;;;; -   € ;
1;;SPAR HU BICSKE V/000714;AGESCO;AGESCO;SPAR HU BICSKE V/000714;MONDAY NIGHT;;;;;;;;;2022.12.30;BARCELONA;H061;KÓNYA;AA EF 828 / XXV 951;€ 2 310;2023.01.01;;;; -   € ;
1;;SPAR HU ÜLLŐ V/000713;AGESCO;AGESCO;SPAR HU ÜLLŐ V/000713;MONDAY NIGHT;;;;;;;;;2022.12.30;BARCELONA;H061;KÓNYA;AA EF 828 / XXV 951;€ 2 310;2023.01.01;;;; -   € ;
4,5;;SPAR HU BICSKE V/000717;AGESCO;AGESCO;SPAR HU BICSKE V/000717;MONDAY NIGHT;;;;;;;;;2022.12.30;BARCELONA;H061;KÓNYA;AA EF 828 / XXV 951;€ 2 310;2023.01.01;;;; -   € ;
4,5;;SPAR HU ÜLLŐ V/000718;AGESCO;AGESCO;SPAR HU ÜLLŐ V/000718;MONDAY NIGHT;;;;;;;;;2022.12.30;BARCELONA;H061;KÓNYA;AA EF 828 / XXV 951;€ 2 310;2023.01.01;;;; -   € ;
1;;RASPBERRY 12*125GR;FRESSAN;GHU;ALDI;FRIDAY UP BARCELONA;;;€ 7,00;KG;€ 10,00; € -   ;FRE026-CMR;1;2022.12.30;BARCELONA;H061;KÓNYA;AA EF 828 / XXV 951;€ 2 310;2023.01.01;;;; -   € ;
0,7;;AVOCADO 14PZS;AXARFRUIT;GHU;GHUBU;FRIDAY UP BARCELONA;;;€ 11,00;CAJA;€ 10,00; € -   ;AXA009-011455;;2022.12.30;BARCELONA;H061;KÓNYA;AA EF 828 / XXV 951;€ 2 310;2023.01.01;;;; -   € ;
0,3;;AVOCADO 16PZS;AXARFRUIT;GHU;GHUBU;FRIDAY UP BARCELONA;;;€ 11,00;CAJA;€ 10,00; € -   ;AXA009-011455;;2022.12.30;BARCELONA;H061;KÓNYA;AA EF 828 / XXV 951;€ 2 310;2023.01.01;;;; -   € ;
33;;TESCO W52A;KOPFSALAT;KOPFSALAT;TESCO W52A;MONDAY;;;;;;;;;2022.12.30;BARCELONA;LOG056;CHAMPION;SMA 840 / WFB 542;€ 3 000;2023.01.01;-€ 3 200;;; -   € ;
1;;SPAR HU BICSKE 077/A;KOPFSALAT;KOPFSALAT;SPAR HU BICSKE 077/A;WEDNESDAY NIGHT;;;;;;;;;2022.12.30;ALMERIA;GHU 103;KÓNYA;AA DD 062 / WFT 964;€ 3 800;2023.01.03;-€ 4 200;;; -   € ;
9;;TESCO W52B2;KOPFSALAT;KOPFSALAT;TESCO W52B2;WEDNESDAY;;;;;;;;;2022.12.30;ALMERIA;GHU 103;KÓNYA;AA DD 062 / WFT 964;€ 3 800;2023.01.03;;;; -   € ;
3;;CUCUMBER DUTCH II;KOPFSALAT;GHU;GHUBU;;;;;;;;;;2022.12.30;ALMERIA;GHU 103;KÓNYA;AA DD 062 / WFT 964;€ 3 800;2023.01.03;;;; -   € ;
3;;CAPSICUM TRICLOR 6*500GR IFCO;INDASOL;GHU;ALDI;FRIDAY UP ALMERIA;;€ 0,85;;PZS;€ 0,00; € -   ;IND022-22/10152;1;2022.12.30;ALMERIA;GHU 103;KÓNYA;AA DD 062 / WFT 964;€ 3 800;2023.01.03;;;; -   € ;
;2;TOM. BUNCH II C;AGROPONIENTE ;GHU;;FRIDAY UP ALMERIA;;€ 0,50;;KG;€ 0,00; € -   ;APE021-ACN23/328;2;2022.12.30;ALMERIA;GHU 103;KÓNYA;AA DD 062 / WFT 964;€ 3 800;2023.01.03;;;; -   € ;
;2;TOM. PEAR STD MM;CASI ;GHU;ALDI;FRIDAY UP ALMERIA;;€ 0,40;;KG;€ 0,00; € -   ;CAS028-VH23/6113;3;2022.12.30;ALMERIA;GHU 103;KÓNYA;AA DD 062 / WFT 964;€ 3 800;2023.01.03;;;; -   € ;
;1;TOM. BUNCH STD MM;CASI;GHU;;FRIDAY UP ALMERIA;;€ 0,41;;KG;€ 0,00; € -   ;CAS028-AA23/12509;3;2022.12.30;ALMERIA;GHU 103;KÓNYA;AA DD 062 / WFT 964;€ 3 800;2023.01.03;;;; -   € ;
1;;TOM. CHERRY PEAR BUNCH I;CASI ;GHU;GHUBU;FRIDAY UP ALMERIA;;€ 1,76;;KG;€ 0,00; € -   ;CAS028-AA23/12509;3;2022.12.30;ALMERIA;GHU 103;KÓNYA;AA DD 062 / WFT 964;€ 3 800;2023.01.03;;;; -   € ;
