N° Euro Palets;N° Normal Palets;Products;Reference;Customer;Destination;Comment;Gross weight (kg);Price (EUR);Price BCN (EUR);Unit;Reloading/plt;Transport BCN/plt;Albarán N°;Car n.;Loading date;Loading place;Order number;Transport company;Plate number;Transport price;Arrival date;Transport cost;Invoice amount;Payment date;Open invoices;Paid invoices;;;;;;;;;;;
1;;SPAR  SLO;GLOBAL BERRY;GLOBAL BERRY;SPAR SLO;MONDAY MORNING;;;;;€ 8,00; € 10,00 ;DG69;;2021.10.08;LERIDA;LOG024;SERGIO;SB 85 HNL / SB 06 HNL;€ 2 400;2021.10.11;;;; -   € ;   ;;;;;;;;;;;
5;;SPAR SLO ;AGESCO;AGESCO;SPAR SLO;MONDAY MORNING;;;;;€ 40,00; € 55,00 ;DG69;;2021.10.08;LERIDA;LOG024;SERGIO;SB 85 HNL / SB 06 HNL;€ 2 400;2021.10.11;;;; -   € ;   ;;;;;;;;;;;
-;5;SPAR SLO;CASAS ROYES;CASAS ROYES;SPAR SLO;MONDAY MORNING;;;;;€ 40,00; € 55,00 ;DG69;;2021.10.08;LERIDA;LOG024;SERGIO;SB 85 HNL / SB 06 HNL;€ 2 400;2021.10.11;;;; -   € ;   ;;;;;;;;;;;
1;;SPAR CRO 012;KOPFSALAT;KOPFSALAT;SPAR CRO 012;MONDAY MORNING;;;;;€ 0,00; € -   ;SPAR;;2021.10.08;LERIDA;LOG024;SERGIO;SB 85 HNL / SB 06 HNL;€ 2 400;2021.10.11;;;; -   € ;   ;;;;;;;;;;;
2;;SPAR CRO;CASAS ROYES;CASAS ROYES;SPAR CRO;MONDAY MORNING;;;;;€ 0,00; € -   ;SPAR;;2021.10.08;LERIDA;LOG024;SERGIO;SB 85 HNL / SB 06 HNL;€ 2 400;2021.10.11;;;; -   € ;   ;;;;;;;;;;;
4;;SPAR CRO;AGESCO;AGESCO;SPAR CRO;MONDAY MORNING;;;;;€ 0,00; € -   ;SPAR;;2021.10.08;LERIDA;LOG024;SERGIO;SB 85 HNL / SB 06 HNL;€ 2 400;2021.10.11;;;; -   € ;   ;;;;;;;;;;;
1;;SPAR HU ÜLLŐ 028/A;KOPFSALAT;KOPFSALAT;SPAR HU ÜLLŐ 028/A;MONDAY NIGHT;;;;;;;;;2021.10.08;LERIDA;LOG024;SERGIO;SB 85 HNL / SB 06 HNL;€ 2 400;2021.10.11;;;; -   € ;   ;;;;;;;;;;;
1;;SPAR HU BICSKE 027/A;KOPFSALAT;KOPFSALAT;SPAR HU BICSKE 027/A;MONDAY NIGHT;;;;;;;;;2021.10.08;LERIDA;LOG024;SERGIO;SB 85 HNL / SB 06 HNL;€ 2 400;2021.10.11;;;; -   € ;   ;;;;;;;;;;;
2;;SPAR HU BICSKE V/0015;AGESCO;AGESCO;SPAR HU BICSKE V/0015;MONDAY NIGHT;;;;;;;;;2021.10.08;LERIDA;LOG024;SERGIO;SB 85 HNL / SB 06 HNL;€ 2 400;2021.10.11;;;; -   € ;   ;;;;;;;;;;;
3;;SPAR HU ÜLLŐ V/0014;AGESCO;AGESCO;SPAR HU ÜLLŐ V/0014;MONDAY NIGHT;;;;;;;;;2021.10.08;LERIDA;LOG024;SERGIO;SB 85 HNL / SB 06 HNL;€ 2 400;2021.10.11;;;; -   € ;   ;;;;;;;;;;;
4,5;;SPAR HU BICSKE 029;KOPFSALAT;KOPFSALAT;SPAR HU BICSKE 029;WEDNESDAY NIGHT;;;;;;;;;2021.10.09;ALMERIA;GHU 024;KÓNYA;RRJ 471 / WDA 628;€ 3 350;2021.10.12;-€ 3 550;;; -   € ;   ;;;;;;;;;;;
7,5;;SPAR HU ÜLLŐ 030;KOPFSALAT;KOPFSALAT;SPAR HU ÜLLŐ 030;WEDNESDAY NIGHT;;;;;;;;;2021.10.09;ALMERIA;GHU 024;KÓNYA;RRJ 471 / WDA 628;€ 3 350;2021.10.12;;;; -   € ;   ;;;;;;;;;;;
4;;CAPSICUM CAL. RED I IFCO;KOPFSALAT ;GHU;ALDI KF;;;€ 1,40;;;;;;K;2021.10.09;ALMERIA;GHU 024;KÓNYA;RRJ 471 / WDA 628;€ 3 350;2021.10.12;;;; -   € ;   ;;;;;;;;;;;
2;;AUBERGINE II;KOPFSALAT ;GHU;ALDI;;;;;;;;;;2021.10.09;ALMERIA;GHU 024;KÓNYA;RRJ 471 / WDA 628;€ 3 350;2021.10.12;;;; -   € ;   ;;;;;;;;;;;
2;;KHAKI 12PZS;FRUBALMED;GHU;HOFER SLO;SUNDAY UP VALENCIA;;€ 3,30;;CAJA;€ 0,00; € -   ;FRU170-195/AL21;S;2021.10.09;ALMERIA;GHU 024;KÓNYA;RRJ 471 / WDA 628;€ 3 350;2021.10.12;;;; -   € ;   ;;;;;;;;;;;
5;;KHAKI PUNNET 1KG;FRUBALMED;GHU;HOFER SLO;SUNDAY UP VALENCIA;;€ 0,95;;KG;€ 0,00; € -   ;FRU170-195/AL21;S;2021.10.09;ALMERIA;GHU 024;KÓNYA;RRJ 471 / WDA 628;€ 3 350;2021.10.12;;;; -   € ;   ;;;;;;;;;;;
3;;MANDARIN 900GR;FRUBALMED;GHU;ALDI;SUNDAY UP VALENCIA;;€ 0,90;;PZS;€ 0,00; € -   ;FRU170-192/AL21;1;2021.10.09;ALMERIA;GHU 024;KÓNYA;RRJ 471 / WDA 628;€ 3 350;2021.10.12;;;; -   € ;   ;;;;;;;;;;;
1;;KHAKI 12PZS;FRUBALMED;GHU;ALDI;SUNDAY UP VALENCIA;;€ 3,30;;CAJA;€ 0,00; € -   ;FRU170-195/AL21;1;2021.10.09;ALMERIA;GHU 024;KÓNYA;RRJ 471 / WDA 628;€ 3 350;2021.10.12;;;; -   € ;   ;;;;;;;;;;;
3;;KHAKI 10PZS;FRUBALMED;GHU;ALDI;SUNDAY UP VALENCIA;;€ 3,30;;CAJA;€ 0,00; € -   ;FRU170-195/AL21;1;2021.10.09;ALMERIA;GHU 024;KÓNYA;RRJ 471 / WDA 628;€ 3 350;2021.10.12;;;; -   € ;   ;;;;;;;;;;;
1;;CAPSICUM CAL. TRICOLOR 10*500GR IFCO;INDASOL;GHU;ALDI;SATURDAY UP ALMERIA;;€ 7,00;;CAJA;€ 0,00; € -   ;IND009-21/1912;2;2021.10.09;ALMERIA;GHU 024;KÓNYA;RRJ 471 / WDA 628;€ 3 350;2021.10.12;;;; -   € ;   ;;;;;;;;;;;
2;;TESCO HU 032;KOPFSALAT;KOPFSALAT;TESCO HU 032;WEDNESDAY;;;;;;;;;2021.10.09;ALMERIA;H020;LIVIU;BH 30 CDL / BH 43 CDL;€ 990;2021.10.11;-€ 990;;; -   € ;   ;;;;;;;;;;;
1;;CAPSICUM CAL. TRICOLOR 10*500GR IFCO;INDASOL;GHU;ALDI;SATURDAY UP ALMERIA;;€ 7,00;;CAJA;;;IND010-21/1886;;2021.10.09;ALMERIA;H020;LIVIU;BH 30 CDL / BH 43 CDL;€ 990;2021.10.11;;;; -   € ;   ;;;;;;;;;;;
6;;BIO CUCUMBER 16PZS IFCO;TOLEDANO;GHU;ALDI;SATURDAY UP ALMERIA;;€ 0,45;;PZS;;;TOL002-VT22-654;1;2021.10.09;ALMERIA;H020;LIVIU;BH 30 CDL / BH 43 CDL;€ 990;2021.10.11;;;; -   € ;   ;;;;;;;;;;;
3;;SPAR SLO;AGESCO;AGESCO;SPAR SLO;WEDNESDAY MORNING;;;;;€ 36,50; € 36,00 ;DG69;;2021.10.11;BARCELONA;GHU 027;KÓNYA;SFB 843 / WEW 301;€ 2 200;2021.10.13;-€ 2 500;;; -   € ;   ;;;;;;;;;;;
1;;SPAR SLO;GLOBAL BERRY;GLOBAL BERRY;SPAR SLO;WEDNESDAY MORNING;;;;;€ 20,50; € 12,00 ;DG69;;2021.10.11;BARCELONA;GHU 027;KÓNYA;SFB 843 / WEW 301;€ 2 200;2021.10.13;;;; -   € ;   ;;;;;;;;;;;
4;;SPAR SLO;IDEAL FRUITS;IDEAL FRUITS ;SPAR SLO;WEDNESDAY MORNING;;;;;€ 44,50; € 48,00 ;DG69;;2021.10.11;BARCELONA;GHU 027;KÓNYA;SFB 843 / WEW 301;€ 2 200;2021.10.13;;;; -   € ;   ;;;;;;;;;;;
2;;SPAR SLO;EUROCASTELL;EUROCASTELL;SPAR SLO;WEDNESDAY MORNING;;;;;€ 28,50; € 24,00 ;DG69;;2021.10.11;BARCELONA;GHU 027;KÓNYA;SFB 843 / WEW 301;€ 2 200;2021.10.13;;;; -   € ;   ;;;;;;;;;;;
1;;SPAR CRO 013;KOPFSALAT;KOPFSALAT;SPAR CRO 013;WEDNESDAY MORNING;;;;;€ 0,00; € -   ;SPAR;;2021.10.11;BARCELONA;GHU 027;KÓNYA;SFB 843 / WEW 301;€ 2 200;2021.10.13;;;; -   € ;   ;;;;;;;;;;;
4;;SPAR CRO;AGESCO;AGESCO;SPAR CRO;WEDNESDAY MORNING;;;;;€ 0,00; € -   ;SPAR;;2021.10.11;BARCELONA;GHU 027;KÓNYA;SFB 843 / WEW 301;€ 2 200;2021.10.13;;;; -   € ;   ;;;;;;;;;;;
1;;SPAR HU BICSKE V/0034;AGESCO;AGESCO;SPAR HU BICSKE V/0034;WEDNESDAY NIGHT;;;;;;;;;2021.10.11;BARCELONA;GHU 027;KÓNYA;SFB 843 / WEW 301;€ 2 200;2021.10.13;;;; -   € ;   ;;;;;;;;;;;
1;;SPAR HU ÜLLŐ V/0033;AGESCO;AGESCO;SPAR HU ÜLLŐ V/0033;WEDNESDAY NIGHT;;;;;;;;;2021.10.11;BARCELONA;GHU 027;KÓNYA;SFB 843 / WEW 301;€ 2 200;2021.10.13;;;; -   € ;   ;;;;;;;;;;;
2,5;;SPAR HU BICSKE V/0035;AGESCO;AGESCO;SPAR HU BICSKE V/0035;WEDNESDAY NIGHT;;;;;;;;;2021.10.11;BARCELONA;GHU 027;KÓNYA;SFB 843 / WEW 301;€ 2 200;2021.10.13;;;; -   € ;   ;;;;;;;;;;;
2,5;;SPAR HU ÜLLŐ V/0036;AGESCO;AGESCO;SPAR HU ÜLLŐ V/0036;WEDNESDAY NIGHT;;;;;;;;;2021.10.11;BARCELONA;GHU 027;KÓNYA;SFB 843 / WEW 301;€ 2 200;2021.10.13;;;; -   € ;   ;;;;;;;;;;;
1;;SPAR HU BICSKE ;IDEAL FRUITS;IDEAL FRUITS ;SPAR HU BICSKE ;WEDNESDAY NIGHT;;;;;;;;;2021.10.11;BARCELONA;GHU 027;KÓNYA;SFB 843 / WEW 301;€ 2 200;2021.10.13;;;; -   € ;   ;;;;;;;;;;;
1;;SPAR HU ÜLLŐ ;IDEAL FRUITS;IDEAL FRUITS ;SPAR HU ÜLLŐ ;WEDNESDAY NIGHT;;;;;;;;;2021.10.11;BARCELONA;GHU 027;KÓNYA;SFB 843 / WEW 301;€ 2 200;2021.10.13;;;; -   € ;   ;;;;;;;;;;;
2;;TESCO HU 033;KOPFSALAT;KOPFSALAT;TESCO HU 033;THURSDAY;;;;;;;;;2021.10.11;BARCELONA;GHU 027;KÓNYA;SFB 843 / WEW 301;€ 2 200;2021.10.13;;;; -   € ;   ;;;;;;;;;;;
1;;MANDARIN 900GR;FRUBALMED;GHU;ALDI;MONDAY UP BARCELONA;;;€ 0,94;PZS;€ 8,50; € -   ;FRU171-193/AL21;1;2021.10.11;BARCELONA;GHU 027;KÓNYA;SFB 843 / WEW 301;€ 2 200;2021.10.13;;;; -   € ;   ;;;;;;;;;;;
;2;KHAKI;KOPFSALAT;GHU;ALDI;;;;;;;;;;2021.10.11;BARCELONA;GHU 027;KÓNYA;SFB 843 / WEW 301;€ 2 200;2021.10.13;;;; -   € ;   ;;;;;;;;;;;
;1;AUBERGINE I;KOPFSALAT;GHU;ALDI;;;;;;;;;;2021.10.11;BARCELONA;GHU 027;KÓNYA;SFB 843 / WEW 301;€ 2 200;2021.10.13;;;; -   € ;   ;;;;;;;;;;;
;0,5;MANGO;KOPFSALAT;GHU;GHUBU/GHUSZ;;;;;;;;;;2021.10.11;BARCELONA;GHU 027;KÓNYA;SFB 843 / WEW 301;€ 2 200;2021.10.13;;;; -   € ;   ;;;;;;;;;;;
;0,5;AVOCADO;KOPFSALAT;GHU;GHUBU/GHUSZ;;;;;;;;;;2021.10.11;BARCELONA;GHU 027;KÓNYA;SFB 843 / WEW 301;€ 2 200;2021.10.13;;;; -   € ;   ;;;;;;;;;;;
;;CAPSICUM PADRON 4#;KOPFSALAT;GHU;;;;;;;;;;;2021.10.11;BARCELONA;GHU 027;KÓNYA;SFB 843 / WEW 301;€ 2 200;2021.10.13;;;; -   € ;   ;;;;;;;;;;;
11;;LIVIU;LIVIU;LIVIU;;;;;;;;;;;2021.10.12;ALMERIA;GHU 026;KUONI;RYM 309 / WBL 576;€ 3 000;2021.10.15;-€ 3 200;;; -   € ;   ;;;;;;;;;;;
4;;SPAR HU BICSKE 031;KOPFSALAT;KOPFSALAT;SPAR HU BICSKE 031;SATURDAY NIGHT;;;;;;;;;2021.10.12;ALMERIA;GHU 026;KUONI;RYM 309 / WBL 576;€ 3 000;2021.10.15;;;; -   € ;   ;;;;;;;;;;;
6;;SPAR HU ÜLLŐ 032;KOPFSALAT;KOPFSALAT;SPAR HU ÜLLŐ 032;SATURDAY NIGHT;;;;;;;;;2021.10.12;ALMERIA;GHU 026;KUONI;RYM 309 / WBL 576;€ 3 000;2021.10.15;;;; -   € ;   ;;;;;;;;;;;
2;;TESCO HU 034;KOPFSALAT;KOPFSALAT;TESCO HU 034;FRIDAY;;;;;;;;;2021.10.12;ALMERIA;GHU 026;KUONI;RYM 309 / WBL 576;€ 3 000;2021.10.15;;;; -   € ;   ;;;;;;;;;;;
2;;TESCO HU 035;KOPFSALAT;KOPFSALAT;TESCO HU 035;SATURDAY;;;;;;;;;2021.10.12;ALMERIA;GHU 026;KUONI;RYM 309 / WBL 576;€ 3 000;2021.10.15;;;; -   € ;   ;;;;;;;;;;;
5;;CAPSICUM CAL. RED I IFCO;KOPFSALAT;GHU;ALDI KF;;;€ 1,40;;;;;;K;2021.10.12;ALMERIA;GHU 026;KUONI;RYM 309 / WBL 576;€ 3 000;2021.10.15;;;; -   € ;   ;;;;;;;;;;;
;2;COURGETTE 5KG;AGROPONIENTE;GHU;ALDI;;;;;;;;APE012-AVY22/86;1;2021.10.12;ALMERIA;GHU 026;KUONI;RYM 309 / WBL 576;€ 3 000;2021.10.15;;;; -   € ;   ;;;;;;;;;;;
2;;SPAR SLO;AGESCO;AGESCO;SPAR SLO;FRIDAY MORNING;;;;;€ 33,00; € 48,00 ;DG69;;2021.10.12;VALENCIA;GHU 028;KÓNYA;SFB 841 / WEH 571;€ 2 600;2021.10.15;-€ 2 800;;; -   € ;   ;;;;;;;;;;;
2;;SPAR SLO;EUROCASTELL;EUROCASTELL;SPAR SLO;FRIDAY MORNING;;;;;€ 60,90; € 48,00 ;DG69;;2021.10.12;VALENCIA;GHU 028;KÓNYA;SFB 841 / WEH 571;€ 2 600;2021.10.15;;;; -   € ;   ;;;;;;;;;;;
1;;SPAR SLO;GLOBAL BERRY;GLOBAL BERRY;SPAR SLO;FRIDAY MORNING;;;;;€ 25,00; € 24,00 ;DG69;;2021.10.12;VALENCIA;GHU 028;KÓNYA;SFB 841 / WEH 571;€ 2 600;2021.10.15;;;; -   € ;   ;;;;;;;;;;;
2;;SPAR CRO 014;KOPFSALAT;KOPFSALAT;SPAR CRO 014;FRIDAY MORNING;;;;;€ 0,00; € -   ;SPAR;;2021.10.12;VALENCIA;GHU 028;KÓNYA;SFB 841 / WEH 571;€ 2 600;2021.10.15;;;; -   € ;   ;;;;;;;;;;;
6;;SPAR CRO;AGESCO;AGESCO;SPAR CRO;FRIDAY MORNING;;;;;€ 0,00; € -   ;SPAR;;2021.10.12;VALENCIA;GHU 028;KÓNYA;SFB 841 / WEH 571;€ 2 600;2021.10.15;;;; -   € ;   ;;;;;;;;;;;
1;;SPAR HU BICSKE;IDEAL FRUITS;IDEAL FRUITS ;SPAR HU BICSKE;SATURDAY NIGHT;;;;;;;;;2021.10.12;VALENCIA;GHU 028;KÓNYA;SFB 841 / WEH 571;€ 2 600;2021.10.15;;;; -   € ;   ;;;;;;;;;;;
1;;SPAR HU ÜLLŐ ;IDEAL FRUITS;IDEAL FRUITS ;SPAR HU ÜLLŐ ;SATURDAY NIGHT;;;;;;;;;2021.10.12;VALENCIA;GHU 028;KÓNYA;SFB 841 / WEH 571;€ 2 600;2021.10.15;;;; -   € ;   ;;;;;;;;;;;
2;;SPAR HU BICSKE V/0046;AGESCO;AGESCO;SPAR HU BICSKE V/0046;SATURDAY NIGHT;;;;;;;;;2021.10.12;VALENCIA;GHU 028;KÓNYA;SFB 841 / WEH 571;€ 2 600;2021.10.15;;;; -   € ;   ;;;;;;;;;;;
3;;SPAR HU ÜLLŐ V/0045;AGESCO;AGESCO;SPAR HU ÜLLŐ V/0045;SATURDAY NIGHT;;;;;;;;;2021.10.12;VALENCIA;GHU 028;KÓNYA;SFB 841 / WEH 571;€ 2 600;2021.10.15;;;; -   € ;   ;;;;;;;;;;;
6;;MANDARIN 900GR;FRUBALMED;GHU;ALDI;TUESDAY UP VALENCIA;;€ 0,90;;KG;€ 0,00; € -   ;FRU172-196/AL21;1;2021.10.12;VALENCIA;GHU 028;KÓNYA;SFB 841 / WEH 571;€ 2 600;2021.10.15;;;; -   € ;   ;;;;;;;;;;;
;4;COURGETTE;KOPFSALAT;GHU;ALDI/GHUBU/GHUSZ;;;;€ 0,40;KG;;;;;2021.10.12;VALENCIA;GHU 028;KÓNYA;SFB 841 / WEH 571;€ 2 600;2021.10.15;;;; -   € ;   ;;;;;;;;;;;
3,5;;SPAR HU BICSKE 033;KOPFSALAT;KOPFSALAT;SPAR HU BICSKE 033;MONDAY NIGHT;;;;;;;;;2021.10.14;ALMERIA;GHU 029;KÓNYA;RRJ470 / WDA 631;€ 3 300;2021.10.17;-€ 3 500;;; -   € ;   ;;;;;;;;;;;
4,5;;SPAR HU ÜLLŐ 034;KOPFSALAT;KOPFSALAT;SPAR HU ÜLLŐ 034;MONDAY NIGHT;;;;;;;;;2021.10.14;ALMERIA;GHU 029;KÓNYA;RRJ470 / WDA 631;€ 3 300;2021.10.17;;;; -   € ;   ;;;;;;;;;;;
2;;TESCO HU 036;KOPFSALAT;KOPFSALAT;TESCO HU 036;SUNDAY ;;;;;;;;;2021.10.14;ALMERIA;GHU 029;KÓNYA;RRJ470 / WDA 631;€ 3 300;2021.10.17;;;; -   € ;   ;;;;;;;;;;;
2;;TESCO HU 037;KOPFSALAT;KOPFSALAT;TESCO HU 037;MONDAY;;;;;;;;;2021.10.14;ALMERIA;GHU 029;KÓNYA;RRJ470 / WDA 631;€ 3 300;2021.10.17;;;; -   € ;   ;;;;;;;;;;;
2,5;;TESCO HU 038;KOPFSALAT;KOPFSALAT;TESCO HU 038;TUESDAY;;;;;;;;;2021.10.14;ALMERIA;GHU 029;KÓNYA;RRJ470 / WDA 631;€ 3 300;2021.10.17;;;; -   € ;   ;;;;;;;;;;;
;0,5;TESCO HU 039A;KOPFSALAT;KOPFSALAT;TESCO HU 039A;WEDNESDAY;;;;;;;;;2021.10.14;ALMERIA;GHU 029;KÓNYA;RRJ470 / WDA 631;€ 3 300;2021.10.17;;;; -   € ;   ;;;;;;;;;;;
;2;COURGETTE;AGROPONIENTE;GHU;ALDI;THURSDAY UP ALMERIA;;€ 0,50;;KG;;;APE013-AVY22/92;1;2021.10.14;ALMERIA;GHU 029;KÓNYA;RRJ470 / WDA 631;€ 3 300;2021.10.17;;;; -   € ;   ;;;;;;;;;;;
;6;COURGETTE;AGROPONIENTE;GHU;ALDI / GHUBU 2/GHUSZ 1;THURSDAY UP ALMERIA;;€ 0,50;;KG;;;APE013-;1;2021.10.14;ALMERIA;GHU 029;KÓNYA;RRJ470 / WDA 631;€ 3 300;2021.10.17;;;; -   € ;   ;;;;;;;;;;;
5;;AUBERGINE II;KOPFSALAT;GHU;ALDI /GHUBU/GHUSZ;;;;;;;;;;2021.10.14;ALMERIA;GHU 029;KÓNYA;RRJ470 / WDA 631;€ 3 300;2021.10.17;;;; -   € ;   ;;;;;;;;;;;
1;;CUCUMBER DUTCH II;KOPFSALAT;GHU;GHUBU;;;;;;;;;;2021.10.14;ALMERIA;GHU 029;KÓNYA;RRJ470 / WDA 631;€ 3 300;2021.10.17;;;; -   € ;   ;;;;;;;;;;;
2;;KHAKI 12PZS;FRUBALMED;GHU;HOFER SLO;THURSDAY UP VALENCIA;;€ 3,30;;CAJA;€ 0,00; € -   ;FRU173-200/AL21;S;2021.10.14;VALENCIA;GHU 032;KÓNYA;SFB 845 / WEW 305;€ 2 650;2021.10.17;-€ 2 850;;; -   € ;   ;;;;;;;;;;;
2;;KHAKI PUNNET 1KG;FRUBALMED;GHU;HOFER SLO;THURSDAY UP VALENCIA;;€ 9,50;;CAJA;€ 0,00; € -   ;FRU173-200/AL21;S;2021.10.14;VALENCIA;GHU 032;KÓNYA;SFB 845 / WEW 305;€ 2 650;2021.10.17;;;; -   € ;   ;;;;;;;;;;;
6;;MANDARIN 900GR;FRUBALMED;GHU;ALDI;THURSDAY UP VALENCIA;;€ 0,90;;KG;€ 0,00; € -   ;FRU173-199/AL21;1;2021.10.14;VALENCIA;GHU 032;KÓNYA;SFB 845 / WEW 305;€ 2 650;2021.10.17;;;; -   € ;   ;;;;;;;;;;;
;1;WRAPPING;FRUBALMED;GHU;;THURSDAY UP VALENCIA;;;;;€ 0,00; € -   ;FRU173-;1;2021.10.14;VALENCIA;GHU 032;KÓNYA;SFB 845 / WEW 305;€ 2 650;2021.10.17;;;; -   € ;   ;;;;;;;;;;;
5;;KHAKI 10PZS;FRUBALMED;GHU;ALDI;THURSDAY UP VALENCIA;;€ 3,30;;CAJA;€ 0,00; € -   ;FRU173-200/AL21;1;2021.10.14;VALENCIA;GHU 032;KÓNYA;SFB 845 / WEW 305;€ 2 650;2021.10.17;;;; -   € ;   ;;;;;;;;;;;
;1;KHAKI;KOPFSALAT;GHU;GHUBU;;;;;;;;;;2021.10.14;VALENCIA;GHU 032;KÓNYA;SFB 845 / WEW 305;€ 2 650;2021.10.17;;;; -   € ;   ;;;;;;;;;;;
;2;LETTUCE ICEBERG;KOPFSALAT;GHU;GHUBU;;;;;;;;;;2021.10.14;VALENCIA;GHU 032;KÓNYA;SFB 845 / WEW 305;€ 2 650;2021.10.17;;;; -   € ;   ;;;;;;;;;;;
;1;PEAR LIMONERA 18PZS;KOPFSALAT;GHU;GHUBU;;;;;;;;;;2021.10.14;VALENCIA;GHU 032;KÓNYA;SFB 845 / WEW 305;€ 2 650;2021.10.17;;;; -   € ;   ;;;;;;;;;;;
;1;PEAR LIMONERA 24PZS;KOPFSALAT;GHU;GHUBU;;;;;;;;;;2021.10.14;VALENCIA;GHU 032;KÓNYA;SFB 845 / WEW 305;€ 2 650;2021.10.17;;;; -   € ;   ;;;;;;;;;;;
;3;AUBERGINE ;KOPFSALAT;GHU;ALDI;;;;;;;;;;2021.10.14;VALENCIA;GHU 032;KÓNYA;SFB 845 / WEW 305;€ 2 650;2021.10.17;;;; -   € ;   ;;;;;;;;;;;
;1;AUBERGINE STANDARD;KOPFSALAT;GHU;ALDI;;;;;;;;;;2021.10.14;VALENCIA;GHU 032;KÓNYA;SFB 845 / WEW 305;€ 2 650;2021.10.17;;;; -   € ;   ;;;;;;;;;;;
;1;POMEGRANATE II.;KOPFSALAT;GHU;GHUSZ/ZSOLTI;;;;;;;;;;2021.10.14;VALENCIA;GHU 032;KÓNYA;SFB 845 / WEW 305;€ 2 650;2021.10.17;;;; -   € ;   ;;;;;;;;;;;
;1;POMEGRANATE ;KOPFSALAT;GHU;GHUBU;;;;;;;;;;2021.10.14;VALENCIA;GHU 032;KÓNYA;SFB 845 / WEW 305;€ 2 650;2021.10.17;;;; -   € ;   ;;;;;;;;;;;
3;;SPAR SLO;AGESCO;AGESCO;SPAR SLO;MONDAY MORNING;;;;;€ 36,00; € 28,00 ;DG69;;2021.10.14;VALENCIA;GHU 032;KÓNYA;SFB 845 / WEW 305;€ 2 650;2021.10.17;;;; -   € ;   ;;;;;;;;;;;
1;;SPAR  SLO;GLOBAL BERRY;GLOBAL BERRY;SPAR SLO;MONDAY MORNING;;;;;€ 12,00; € 9,00 ;DG69;;2021.10.15;BARCELONA;GHU 030;KÓNYA;SHB 849 / WEW306;€ 2 200;2021.10.17;-€ 2 500;;; -   € ;   ;;;;;;;;;;;
8,5;;SPAR HU ÜLLŐ V/0059;AGESCO;AGESCO;SPAR HU ;MONDAY NIGHT;;;;;;;;;2021.10.15;BARCELONA;GHU 030;KÓNYA;SHB 849 / WEW306;€ 2 200;2021.10.17;;;; -   € ;   ;;;;;;;;;;;
6,5;;SPAR HU BICSKE V/0060;AGESCO;AGESCO;SPAR HU ;MONDAY NIGHT;;;;;;;;;2021.10.15;BARCELONA;GHU 030;KÓNYA;SHB 849 / WEW306;€ 2 200;2021.10.17;;;; -   € ;   ;;;;;;;;;;;
2;;SPAR HU ÜLLŐ V/0061;AGESCO;AGESCO;SPAR HU ;MONDAY NIGHT;;;;;;;;;2021.10.15;BARCELONA;GHU 030;KÓNYA;SHB 849 / WEW306;€ 2 200;2021.10.17;;;; -   € ;   ;;;;;;;;;;;
2;;SPAR HU BICSKE V/0062;AGESCO;AGESCO;SPAR HU ;MONDAY NIGHT;;;;;;;;;2021.10.15;BARCELONA;GHU 030;KÓNYA;SHB 849 / WEW306;€ 2 200;2021.10.17;;;; -   € ;   ;;;;;;;;;;;
1;;SPAR HU BICSKE;GLOBAL BERRY;GLOBAL BERRY;SPAR HU ;MONDAY NIGHT;;;;;;;;;2021.10.15;BARCELONA;GHU 030;KÓNYA;SHB 849 / WEW306;€ 2 200;2021.10.17;;;; -   € ;   ;;;;;;;;;;;
1;;SPAR HU ÜLLŐ;GLOBAL BERRY;GLOBAL BERRY;SPAR HU ;MONDAY NIGHT;;;;;;;;;2021.10.15;BARCELONA;GHU 030;KÓNYA;SHB 849 / WEW306;€ 2 200;2021.10.17;;;; -   € ;   ;;;;;;;;;;;
1;;SPAR HU BICSKE;IDEAL FRUITS;IDEAL FRUITS ;SPAR HU ;MONDAY NIGHT;;;;;;;;;2021.10.15;BARCELONA;GHU 030;KÓNYA;SHB 849 / WEW306;€ 2 200;2021.10.17;;;; -   € ;   ;;;;;;;;;;;
1;;SPAR HU ÜLLŐ;IDEAL FRUITS;IDEAL FRUITS ;SPAR HU ;MONDAY NIGHT;;;;;;;;;2021.10.15;BARCELONA;GHU 030;KÓNYA;SHB 849 / WEW306;€ 2 200;2021.10.17;;;; -   € ;   ;;;;;;;;;;;
2;;PEAR IFCO;FRUBALMED;GHU;ALDI;FRIDAY UP LERIDA;;;€ 0,75;KG;€ 8,50; € -   ;FRU174-201/AL21;1;2021.10.15;BARCELONA;GHU 030;KÓNYA;SHB 849 / WEW306;€ 2 200;2021.10.17;;;; -   € ;   ;;;;;;;;;;;
2;;CAPSICUM CAL. RED I IFCO;KOPFSALAT;GHU;ALDI KF;;;€ 1,40;;;;;;K;2021.10.15;BARCELONA;GHU 030;KÓNYA;SHB 849 / WEW306;€ 2 200;2021.10.17;;;; -   € ;   ;;;;;;;;;;;
2;;BIO LEMON 10*400GR;AXARFRUIT;GHU;SPAR HU;FRIDAY UP BARCELONA;;;;;€ 8,50; € -   ;AXA084-010335;2;2021.10.15;BARCELONA;GHU 030;KÓNYA;SHB 849 / WEW306;€ 2 200;2021.10.17;;;; -   € ;   ;;;;;;;;;;;
